t_rel_s,raw_x,raw_y,raw_z,dx,dy,dz,stick_mag,target_x,target_y,target_z,tcp_x,tcp_y,tcp_z,tcp_vx,tcp_vy,tcp_vz,tcp_speed,q0,q1,q2,q3,q4,q5,qd0,qd1,qd2,qd3,qd4,qd5
1.604311,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.490587,0.162656,-0.192002,-0.486258,0.162607,0.000814,-0.009266,-0.000730,0.009330,0.855133,-1.397643,2.481314,3.628818,4.712363,2.425979,0.013580,0.012417,-0.015537,0.005235,0.000000,0.012276
1.624365,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.490787,0.162656,-0.191981,-0.486444,0.162627,0.000577,-0.009178,-0.000581,0.009215,0.855405,-1.397472,2.481008,3.628938,4.712395,2.426171,0.013092,0.012131,-0.015507,0.005064,0.000000,0.011883
1.644373,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.490987,0.162656,-0.191996,-0.486632,0.162612,0.000618,-0.009465,-0.000348,0.009491,0.855644,-1.397196,2.480679,3.628990,4.712339,2.426494,0.013528,0.011923,-0.016058,0.005743,0.000000,0.012572
1.664431,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.491187,0.162656,-0.192002,-0.486860,0.162630,0.000515,-0.010036,-0.000497,0.010061,0.855919,-1.396952,2.480294,3.629082,4.712420,2.426749,0.014118,0.012979,-0.017120,0.006062,0.000000,0.014159
1.684486,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.491387,0.162656,-0.191966,-0.487034,0.162584,-0.000543,-0.011144,0.000393,0.011165,0.856220,-1.396659,2.480008,3.629190,4.712363,2.426977,0.013962,0.013104,-0.019493,0.005774,0.000000,0.013698
1.704540,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.491587,0.162656,-0.192022,-0.487261,0.162628,-0.001183,-0.011435,0.001341,0.011574,0.856435,-1.396444,2.479587,3.629290,4.712367,2.427260,0.013357,0.011887,-0.020210,0.005194,0.000000,0.013146
1.724594,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.491787,0.162656,-0.192051,-0.487500,0.162667,-0.000963,-0.011241,0.001414,0.011371,0.856710,-1.396217,2.479159,3.629414,4.712355,2.427524,0.013426,0.011404,-0.019699,0.004910,0.000000,0.013682
1.744650,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.491987,0.162656,-0.192064,-0.487724,0.162710,-0.000504,-0.010791,0.000840,0.010835,0.856978,-1.396025,2.478775,3.629506,4.712383,2.427783,0.013520,0.011749,-0.018782,0.005307,0.000000,0.013521
1.764703,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.492187,0.162656,-0.192060,-0.487911,0.162677,0.000430,-0.010430,-0.000307,0.010443,0.857222,-1.395737,2.478448,3.629655,4.712428,2.428046,0.014460,0.013082,-0.017878,0.006441,0.000000,0.014913
1.784758,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.492387,0.162656,-0.192040,-0.488147,0.162681,0.000264,-0.010172,-0.000609,0.010193,0.857570,-1.395461,2.478060,3.629738,4.712411,2.428369,0.013854,0.013481,-0.017536,0.006181,0.000000,0.013976
1.804812,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.492587,0.162656,-0.192063,-0.488350,0.162680,-0.000163,-0.009900,-0.000167,0.009903,0.857805,-1.395201,2.477691,3.629867,4.712395,2.428625,0.012833,0.012528,-0.017162,0.005208,0.000000,0.012070
1.824866,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.492787,0.162656,-0.192066,-0.488504,0.162663,0.000474,-0.009589,0.000096,0.009601,0.858009,-1.394974,2.477425,3.629931,4.712383,2.428819,0.013386,0.011313,-0.016144,0.004723,0.000000,0.011042
1.844920,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.492987,0.162656,-0.192054,-0.488715,0.162691,0.000122,-0.009078,0.000196,0.009081,0.858297,-1.394774,2.477088,3.629962,4.712420,2.429064,0.012165,0.010578,-0.015635,0.005272,0.000000,0.011666
1.864976,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.493187,0.162656,-0.192024,-0.488916,0.162684,0.000475,-0.009319,-0.000693,0.009356,0.858613,-1.394529,2.476758,3.630074,4.712395,2.429367,0.013013,0.012515,-0.015908,0.005551,0.000000,0.013545
1.885029,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.493387,0.162656,-0.192010,-0.489094,0.162650,0.000406,-0.009545,-0.001030,0.009609,0.858861,-1.394258,2.476449,3.630234,4.712432,2.429634,0.013199,0.013578,-0.016248,0.005051,0.000000,0.012956
1.905085,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.493587,0.162656,-0.192012,-0.489285,0.162626,0.000889,-0.008914,-0.000843,0.008998,0.859109,-1.393970,2.476122,3.630311,4.712436,2.429858,0.013098,0.012081,-0.015027,0.005714,0.000000,0.013372
1.925141,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.493787,0.162656,-0.192029,-0.489477,0.162641,0.000623,-0.009272,-0.000005,0.009293,0.859348,-1.393754,2.475781,3.630390,4.712383,2.430137,0.013154,0.011075,-0.015463,0.004282,0.000000,0.012941
1.945195,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.493987,0.162656,-0.192006,-0.489638,0.162647,0.001063,-0.008708,-0.000261,0.008777,0.859587,-1.393587,2.475514,3.630515,4.712411,2.430417,0.013076,0.010611,-0.014390,0.004856,0.000000,0.013536
1.965248,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.494187,0.162656,-0.192001,-0.489830,0.162621,0.000968,-0.009490,-0.000703,0.009565,0.859847,-1.393294,2.475198,3.630546,4.712408,2.430736,0.013952,0.012491,-0.015881,0.005574,0.000000,0.014268
1.985306,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.494387,0.162656,-0.191946,-0.490009,0.162634,0.000685,-0.009673,-0.000665,0.009720,0.860179,-1.393134,2.474910,3.630706,4.712363,2.430944,0.013751,0.012688,-0.016542,0.006571,0.000000,0.013080
2.005359,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.494587,0.162656,-0.191943,-0.490222,0.162606,-0.000393,-0.010238,0.000249,0.010249,0.860463,-1.392818,2.474542,3.630823,4.712363,2.431199,0.012838,0.012218,-0.017785,0.004903,0.000000,0.013009
2.025378,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.494787,0.162656,-0.191996,-0.490414,0.162624,-0.000958,-0.010391,0.000848,0.010470,0.860622,-1.392591,2.474191,3.630871,4.712411,2.431418,0.012169,0.011488,-0.018301,0.004598,0.000000,0.011230
2.045435,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.494987,0.162656,-0.192031,-0.490645,0.162672,-0.000943,-0.010837,0.000873,0.010913,0.860877,-1.392386,2.473781,3.630946,4.712383,2.431710,0.012766,0.011960,-0.019084,0.004963,0.000000,0.012368
2.065489,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.495187,0.162656,-0.192015,-0.490880,0.162661,0.000312,-0.010878,-0.000169,0.010884,0.861210,-1.392083,2.473391,3.631046,4.712387,2.432042,0.014722,0.013536,-0.018399,0.004873,0.000000,0.014146
2.085544,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.495387,0.162656,-0.192036,-0.491099,0.162642,-0.000043,-0.010268,-0.000682,0.010291,0.861461,-1.391771,2.472990,3.631211,4.712395,2.432261,0.013372,0.013877,-0.017877,0.006028,0.000000,0.012964
2.105598,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.495587,0.162656,-0.192044,-0.491303,0.162663,-0.000213,-0.010152,-0.000477,0.010166,0.861721,-1.391555,2.472643,3.631266,4.712379,2.432540,0.012952,0.013535,-0.017507,0.004522,0.000000,0.012476
2.125653,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.495787,0.162656,-0.192050,-0.491496,0.162670,-0.000489,-0.010233,0.000322,0.010249,0.861952,-1.391336,2.472311,3.631367,4.712432,2.432784,0.012627,0.012115,-0.017798,0.004695,0.000000,0.012640
2.145696,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.495987,0.162656,-0.192042,-0.491695,0.162671,-0.000400,-0.010323,0.000578,0.010347,0.862232,-1.391095,2.471971,3.631466,4.712395,2.433023,0.012871,0.011588,-0.018006,0.005405,0.000000,0.012514
2.165751,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.496187,0.162656,-0.192037,-0.491898,0.162677,-0.000365,-0.010514,-0.000125,0.010521,0.862515,-1.390856,2.471632,3.631522,4.712347,2.433311,0.013165,0.013243,-0.018360,0.005531,0.000000,0.014033
2.185804,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.496387,0.162656,-0.192056,-0.492143,0.162685,-0.000276,-0.010892,0.000030,0.010896,0.862791,-1.390568,2.471203,3.631650,4.712415,2.433618,0.013782,0.013354,-0.018914,0.005554,0.000000,0.013079
2.205858,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.496587,0.162656,-0.192041,-0.492336,0.162665,0.000412,-0.010176,-0.000185,0.010186,0.863071,-1.390300,2.470875,3.631759,4.712391,2.433826,0.013887,0.012525,-0.017361,0.005740,0.000000,0.012578
2.225920,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.496787,0.162656,-0.192025,-0.492539,0.162676,0.001077,-0.008769,-0.000650,0.008859,0.863359,-1.390084,2.470535,3.631870,4.712395,2.434110,0.013057,0.011427,-0.014562,0.005101,0.000000,0.011098
2.245974,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.496987,0.162656,-0.192032,-0.492697,0.162678,0.001338,-0.008601,-0.000919,0.008753,0.863550,-1.389893,2.470256,3.631971,4.712411,2.434345,0.013230,0.011520,-0.014360,0.006295,0.000000,0.012235
2.266028,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.497187,0.162656,-0.191998,-0.492869,0.162640,0.000488,-0.009304,-0.001019,0.009372,0.863822,-1.389624,2.469981,3.632058,4.712432,2.434544,0.012843,0.013037,-0.016040,0.006244,0.000000,0.014312
2.286081,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.497387,0.162656,-0.191992,-0.493062,0.162631,0.000435,-0.010120,-0.000506,0.010142,0.864089,-1.389377,2.469644,3.632190,4.712395,2.434896,0.013814,0.013103,-0.017254,0.005611,0.000000,0.013727
2.306134,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.497587,0.162656,-0.191960,-0.493268,0.162615,0.000104,-0.010427,0.000352,0.010434,0.864405,-1.389109,2.469304,3.632319,4.712399,2.435155,0.013699,0.011908,-0.017893,0.005494,0.000000,0.013612
2.326188,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.497787,0.162656,-0.192025,-0.493476,0.162648,-0.000561,-0.010019,0.000136,0.010036,0.864588,-1.388885,2.468912,3.632378,4.712347,2.435399,0.012148,0.012237,-0.017511,0.004675,0.000000,0.013312
2.346246,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.497987,0.162656,-0.191990,-0.493664,0.162623,-0.000710,-0.010290,0.000641,0.010334,0.864873,-1.388625,2.468613,3.632470,4.712395,2.435694,0.012265,0.011640,-0.017972,0.004433,0.000000,0.014020
2.366299,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.498187,0.162656,-0.192020,-0.493872,0.162619,0.000139,-0.010072,-0.000627,0.010093,0.865104,-1.388345,2.468237,3.632562,4.712371,2.435917,0.013264,0.013410,-0.017403,0.005757,0.000000,0.014342
2.386310,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.498387,0.162656,-0.192022,-0.494061,0.162619,0.000067,-0.010393,-0.000339,0.010399,0.865351,-1.388110,2.467913,3.632630,4.712347,2.436253,0.013561,0.013370,-0.017741,0.004611,0.000000,0.012841
2.406364,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.498587,0.162656,-0.192018,-0.494271,0.162619,-0.000323,-0.010288,0.000070,0.010293,0.865627,-1.387861,2.467549,3.632774,4.712359,2.436484,0.012823,0.012604,-0.017764,0.004454,0.000000,0.012999
2.426379,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.498787,0.162656,-0.191988,-0.494474,0.162623,-0.000666,-0.010206,0.000906,0.010268,0.865926,-1.387634,2.467229,3.632830,4.712391,2.436712,0.012186,0.010970,-0.017779,0.004346,0.000000,0.011601
2.446434,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.498987,0.162656,-0.192017,-0.494685,0.162666,-0.000155,-0.009545,0.000677,0.009571,0.866158,-1.387450,2.466849,3.632939,4.712383,2.436912,0.012099,0.010435,-0.016234,0.003472,0.000000,0.011756
2.466465,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.499187,0.162656,-0.191985,-0.494890,0.162705,0.000291,-0.010092,0.000108,0.010097,0.866482,-1.387294,2.466518,3.633035,4.712331,2.437215,0.013474,0.011811,-0.017380,0.006188,0.000000,0.012665
2.486520,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.499387,0.162656,-0.192014,-0.495076,0.162658,-0.000613,-0.010220,0.000296,0.010243,0.866669,-1.386962,2.466174,3.633155,4.712371,2.437470,0.012258,0.012076,-0.018052,0.005671,0.000000,0.012153
2.506575,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.499587,0.162656,-0.192026,-0.495286,0.162701,-0.000380,-0.009693,0.000143,0.009701,0.866917,-1.386786,2.465814,3.633234,4.712395,2.437714,0.011923,0.011632,-0.017009,0.005412,0.000000,0.012375
2.526629,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.499787,0.162656,-0.192022,-0.495496,0.162714,-0.000172,-0.009374,-0.000126,0.009376,0.867201,-1.386559,2.465451,3.633354,4.712363,2.437909,0.011818,0.011739,-0.016246,0.004715,0.000000,0.012108
2.546683,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.499987,0.162656,-0.192038,-0.495680,0.162695,0.000297,-0.008707,-0.000699,0.008740,0.867413,-1.386290,2.465122,3.633454,4.712367,2.438169,0.011665,0.011735,-0.015085,0.005719,0.000000,0.012040
2.566738,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.192010,-0.495833,0.162650,0.000337,-0.009108,-0.000961,0.009165,0.867640,-1.386034,2.464867,3.633583,4.712419,2.438436,0.012235,0.012733,-0.015772,0.005947,0.000000,0.013600
2.586797,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.192028,-0.496013,0.162649,0.000037,-0.009922,-0.000765,0.009951,0.867856,-1.385803,2.464539,3.633695,4.712371,2.438692,0.012819,0.013537,-0.017211,0.005607,0.000000,0.013814
2.606853,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.192040,-0.496240,0.162686,-0.000033,-0.010150,-0.000446,0.010160,0.868124,-1.385595,2.464154,3.633762,4.712395,2.438959,0.012995,0.013253,-0.017519,0.005121,0.000000,0.012756
2.626907,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.192035,-0.496443,0.162660,0.000017,-0.009931,-0.000542,0.009946,0.868396,-1.385295,2.463810,3.633838,4.712379,2.439211,0.012782,0.013155,-0.017116,0.005010,0.000000,0.011419
2.646965,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.192061,-0.496619,0.162655,0.000618,-0.008685,-0.000604,0.008728,0.868586,-1.385059,2.463483,3.633959,4.712363,2.439419,0.012087,0.011419,-0.014700,0.004935,0.000000,0.010509
2.667020,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.192043,-0.496813,0.162674,0.000490,-0.009315,-0.000753,0.009358,0.868855,-1.384875,2.463160,3.634082,4.712395,2.439637,0.012692,0.012460,-0.016047,0.006182,0.000000,0.013115
2.687066,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.192008,-0.496972,0.162608,0.000658,-0.009381,-0.000858,0.009443,0.869121,-1.384560,2.462908,3.634126,4.712355,2.439925,0.013025,0.012621,-0.016155,0.006714,0.000000,0.013011
2.707120,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.191966,-0.497175,0.162612,0.001026,-0.009401,-0.000952,0.009505,0.869438,-1.384348,2.462581,3.634262,4.712387,2.440185,0.013599,0.012792,-0.015699,0.005286,0.000000,0.012954
2.727173,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.191980,-0.497388,0.162603,0.000273,-0.009584,-0.000559,0.009604,0.869689,-1.384063,2.462204,3.634370,4.712387,2.440456,0.012682,0.012611,-0.016402,0.005041,0.000000,0.012741
2.747227,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.191980,-0.497542,0.162600,-0.000180,-0.009723,0.000115,0.009726,0.869884,-1.383872,2.461936,3.634466,4.712399,2.440680,0.012167,0.011631,-0.016883,0.005088,0.000000,0.013461
2.767281,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.191969,-0.497774,0.162628,-0.000242,-0.011118,0.000485,0.011131,0.870196,-1.383653,2.461549,3.634566,4.712407,2.440987,0.013847,0.012535,-0.019435,0.006500,0.000000,0.014577
2.787334,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.191986,-0.498017,0.162641,-0.000585,-0.011341,0.000310,0.011360,0.870484,-1.383377,2.461117,3.634703,4.712383,2.441283,0.013599,0.013374,-0.019944,0.006070,0.000000,0.014771
2.807387,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.191973,-0.498217,0.162625,-0.001113,-0.011137,0.000556,0.011206,0.870752,-1.383109,2.460781,3.634806,4.712415,2.441566,0.012530,0.012941,-0.019797,0.005352,0.000000,0.013035
2.827441,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.192029,-0.498455,0.162670,-0.000649,-0.009906,0.000193,0.009929,0.870975,-1.382881,2.460345,3.634886,4.712403,2.441793,0.011652,0.011904,-0.017513,0.005293,0.000000,0.011920
2.847495,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.192029,-0.498653,0.162662,0.000311,-0.008923,-0.000101,0.008929,0.871231,-1.382625,2.460001,3.634995,4.712388,2.442008,0.011844,0.010895,-0.015126,0.004208,0.000000,0.011148
2.867550,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.192023,-0.498830,0.162639,0.000205,-0.008930,-0.000373,0.008940,0.871471,-1.382365,2.459696,3.635091,4.712364,2.442272,0.011686,0.011429,-0.015367,0.004999,0.000000,0.012368
2.887603,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.192011,-0.499005,0.162650,0.000014,-0.008805,0.000101,0.008805,0.871698,-1.382185,2.459405,3.635183,4.712423,2.442472,0.011230,0.010477,-0.015109,0.004213,0.000000,0.010920
2.907659,0.003906,-1.000000,0.003906,-0.000000,-1.000000,-0.000000,1.000000,-0.192022,-0.500000,0.162656,-0.192039,-0.499187,0.162682,-0.000750,-0.008277,0.000739,0.008344,0.871902,-1.382013,2.459073,3.635275,4.712359,2.442684,0.009395,0.008944,-0.014589,0.003657,0.000000,0.010264
2.927713,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.192022,-0.500000,0.162656,-0.192044,-0.499356,0.162694,-0.001005,-0.008040,0.001113,0.008178,0.872102,-1.381826,2.458790,3.635310,4.712395,2.442847,0.008702,0.008017,-0.014328,0.003591,0.000000,0.008048
2.947763,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.192022,-0.500000,0.162656,-0.192100,-0.499472,0.162701,-0.000726,-0.006771,0.000931,0.006873,0.872173,-1.381674,2.458549,3.635390,4.712355,2.443047,0.007508,0.006739,-0.011926,0.002675,0.000000,0.006940
2.967816,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.192022,-0.500000,0.162656,-0.192101,-0.499612,0.162737,-0.000161,-0.005690,0.000298,0.005700,0.872341,-1.381575,2.458321,3.635414,4.712391,2.443151,0.006985,0.006371,-0.009876,0.002819,0.000000,0.006641
2.987870,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.192022,-0.500000,0.162656,-0.192072,-0.499711,0.162730,0.000924,-0.004128,-0.000638,0.004278,0.872505,-1.381459,2.458158,3.635523,4.712415,2.443286,0.006640,0.005793,-0.006667,0.002597,0.000000,0.005751
3.007924,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.192022,-0.500000,0.162656,-0.192039,-0.499774,0.162708,0.001429,-0.002641,-0.001414,0.003319,0.872637,-1.381351,2.458078,3.635510,4.712407,2.443406,0.005516,0.005279,-0.003906,0.002234,0.000000,0.005372
3.027978,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.192022,-0.500000,0.162656,-0.192010,-0.499804,0.162670,0.001526,-0.001816,-0.001507,0.002811,0.872716,-1.381259,2.458030,3.635595,4.712420,2.443442,0.004615,0.004422,-0.002430,0.001822,0.000000,0.004679
3.048031,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.192022,-0.500000,0.162656,-0.192018,-0.499827,0.162660,0.001256,-0.001294,-0.001245,0.002192,0.872736,-1.381204,2.457990,3.635574,4.712407,2.443586,0.003544,0.003373,-0.001721,0.001753,0.000000,0.004278
3.068085,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.192022,-0.500000,0.162656,-0.191976,-0.499839,0.162614,0.000797,-0.000941,-0.001045,0.001616,0.872828,-1.381120,2.457974,3.635658,4.712348,2.443598,0.002400,0.002748,-0.001417,0.001736,0.000000,0.002851
3.088139,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.192022,-0.500000,0.162656,-0.191974,-0.499886,0.162641,0.000839,-0.000844,-0.000967,0.001533,0.872880,-1.381120,2.457901,3.635670,4.712399,2.443661,0.002340,0.002488,-0.001148,0.001296,0.000000,0.002720
3.108192,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.192022,-0.500000,0.162656,-0.191933,-0.499879,0.162576,0.000616,-0.000924,-0.000610,0.001267,0.872940,-1.381020,2.457926,3.635707,4.712367,2.443746,0.002105,0.002031,-0.001288,0.000706,0.000000,0.002543
3.128247,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.192022,-0.500000,0.162656,-0.191957,-0.499903,0.162598,0.000421,-0.000683,-0.000557,0.000977,0.872932,-1.381020,2.457878,3.635683,4.712379,2.443749,0.001505,0.001734,-0.000977,0.000507,0.000000,0.000914
3.148305,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.192022,-0.500000,0.162656,-0.191890,-0.499895,0.162546,0.000143,-0.000631,-0.000348,0.000734,0.873025,-1.380956,2.457930,3.635678,4.712367,2.443737,0.001016,0.001392,-0.001030,0.000381,0.000000,0.001010
3.168358,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.192022,-0.500000,0.162656,-0.191951,-0.499900,0.162571,-0.000072,-0.000795,0.000157,0.000814,0.872935,-1.380976,2.457878,3.635723,4.712379,2.443769,0.000900,0.000685,-0.001393,0.000335,0.000000,0.000539
3.188416,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.192022,-0.500000,0.162656,-0.191931,-0.499931,0.162589,-0.000426,-0.000802,0.000321,0.000963,0.873000,-1.380984,2.457842,3.635723,4.712403,2.443769,0.000372,0.000536,-0.001615,0.000326,0.000000,0.000543
3.208467,0.003906,0.003906,0.003906,-0.000000,0.000000,-0.000000,0.000000,-0.192022,-0.500000,0.162656,-0.191955,-0.499938,0.162565,-0.000574,-0.000929,0.000499,0.001201,0.872988,-1.380912,2.457810,3.635719,4.712335,2.443805,0.000311,0.000414,-0.001890,0.000245,0.000000,0.000341
